LOC101068917	GO:0003677
LOC101068919	GO:0000978, GO:0000981, GO:0005634, GO:0005667, GO:0006357
LOC101068920	GO:0005886, GO:0005912, GO:0007156, GO:0098632
LOC101068925	GO:0005523, GO:0005861, GO:0005861, GO:0006936, GO:0006937, GO:0030172, GO:0031013, GO:0045214
LOC101068929	GO:0000146, GO:0005524, GO:0005737, GO:0005886, GO:0005902, GO:0007015, GO:0015629, GO:0016459, GO:0030050, GO:0031982, GO:0051015
LOC101068931	GO:0000122, GO:0016575, GO:0042826, GO:0070822
LOC101068935	GO:0005813
LOC101068939	GO:0004143, GO:0004143, GO:0005509, GO:0005886, GO:0007205, GO:0035556, GO:0046339, GO:0046834
LOC101068940	GO:0008146, GO:0008146, GO:0016020, GO:0016020, GO:0016051, GO:0030166
LOC101068944	GO:0016020, GO:0016020, GO:0051604, GO:0072659, GO:1900746
LOC101068945	GO:0043197, GO:0061001
LOC101068946	GO:0005515, GO:0042799
LOC101068952	GO:0004890, GO:0004890, GO:0005230, GO:0007165, GO:0007268, GO:0016020, GO:0016020, GO:0030594, GO:0034220, GO:0034220, GO:0042391, GO:0043005, GO:0045202, GO:0050877, GO:1902711
LOC101068960	GO:0004478, GO:0004478, GO:0005524, GO:0005524, GO:0005829, GO:0006556, GO:0006556
LOC101068968	GO:0000209, GO:0046872, GO:0061630
LOC101068975	GO:0006357, GO:0008270, GO:0016925, GO:0030374, GO:0061665
LOC101068976	GO:0004949, GO:0004949, GO:0016020, GO:0038171
LOC101068977	GO:0000978, GO:0000981, GO:0005634, GO:0006357
LOC101068984	GO:0000978, GO:0000981, GO:0000981, GO:0005634, GO:0006357
LOC101068985	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0007219, GO:0009952, GO:0046983, GO:0050767, GO:0072359
LOC101068989	GO:0004930, GO:0006955, GO:0007186, GO:0016020
LOC101068991	GO:0016020
LOC101068995	GO:0002089, GO:0007283, GO:0070306
LOC101068997	GO:0005251, GO:0005515, GO:0008076, GO:0008076, GO:0016020, GO:0051260, GO:0071805
LOC101068999	GO:0005515
LOC101069002	GO:0006884, GO:0008511, GO:0008519, GO:0016020, GO:0016020, GO:0035725, GO:0055064, GO:0055075, GO:0055078, GO:1902476, GO:1990573
LOC101069009	GO:0005737, GO:0005901, GO:0010468
LOC101069010	GO:0042407, GO:0042407, GO:0061617, GO:0061617
LOC101069011	GO:0003777, GO:0003777, GO:0005524, GO:0005634, GO:0005871, GO:0005874, GO:0007018, GO:0007018, GO:0008017, GO:0008017, GO:0016887
LOC101069012	GO:0003883, GO:0003883, GO:0005737, GO:0006241, GO:0006241, GO:0019856, GO:0042802, GO:0097268
LOC101069013	GO:0000786, GO:0000786, GO:0003677, GO:0003677, GO:0030527, GO:0030527, GO:0046982
LOC101069016	GO:0005737, GO:0045202
LOC101069017	GO:0004222, GO:0004222, GO:0005758, GO:0006508, GO:0006508, GO:0006518
LOC101069020	GO:0005042, GO:0005515, GO:0016020, GO:0038007
LOC101069021	GO:0007601, GO:0016020, GO:0016020
LOC101069022	GO:0005634, GO:0005740, GO:0005740, GO:0005741, GO:0043065, GO:0043065, GO:0051607, GO:0097345
LOC101069025	GO:0000164, GO:0005979, GO:0008157, GO:2001069
LOC101069027	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101069032	GO:0005737, GO:0031463, GO:0043161, GO:0051260, GO:0097602
LOC101069036	GO:0005385, GO:0006882, GO:0016020, GO:0071578
LOC101069042	GO:0004888, GO:0007166, GO:0098742
LOC101069044	GO:0005737, GO:0014069, GO:0015629, GO:0061001
LOC101069048	GO:0005261
LOC101069051	GO:0005515, GO:0005737, GO:0005834, GO:0007186, GO:0030159
LOC101069052	GO:0003723
LOC101069053	GO:0005515, GO:0008270
LOC101069061	GO:0004950, GO:0006935, GO:0006955, GO:0007186, GO:0016020
LOC101069067	GO:0031083
LOC101069072	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0009952, GO:0046983, GO:0050767
LOC101069073	GO:0004935, GO:0016020, GO:0071880
LOC101069079	GO:0005524, GO:0005524, GO:0005634, GO:0005829, GO:0005886, GO:0006457, GO:0006457, GO:0016887, GO:0016887, GO:0032991, GO:0034605, GO:0043025, GO:0043209, GO:0048471, GO:0050821, GO:0051082, GO:0051082, GO:0097718, GO:0140662, GO:0140662
LOC101069082	GO:0005432, GO:0005432, GO:0007154, GO:0030424, GO:0035725, GO:0042383, GO:0098703, GO:0098794
LOC101069083	GO:0004972, GO:0005886, GO:0006811, GO:0017146, GO:0035249, GO:0045211, GO:0060079, GO:0060291, GO:0098839, GO:1904315
LOC101069087	GO:0005886, GO:0017147, GO:0030178
LOC101069088	GO:0001522, GO:0003723, GO:0009982
LOC101069090	GO:0004197, GO:0006508
LOC101069093	GO:0001501, GO:0004222, GO:0004222, GO:0006508, GO:0008270, GO:0030198, GO:0030574, GO:0031012
LOC101069094	GO:0005242, GO:0016020, GO:0060307, GO:0071805, GO:0086011, GO:0086091
LOC101069096	GO:0005868, GO:0005868, GO:0010970, GO:0045503, GO:0045504
LOC101069097	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101069098	GO:0004568, GO:0005576, GO:0005576, GO:0005975, GO:0006032, GO:0008061, GO:0008061
LOC101069099	GO:0005515, GO:0005737, GO:0005834, GO:0007186, GO:0030159
LOC101069105	GO:0004715, GO:0004715, GO:0005102, GO:0005524, GO:0005737, GO:0006468, GO:0007169, GO:0030154, GO:0031234, GO:0035556, GO:0045087
LOC101069107	GO:0003677, GO:0003899, GO:0003899, GO:0005634, GO:0005736, GO:0006351, GO:0006351, GO:0032549, GO:0032549
LOC101069108	GO:0004312, GO:0004315, GO:0005737, GO:0006633, GO:0006633, GO:0016491, GO:0031177
LOC101069109	GO:0006357, GO:0008301
LOC101069117	GO:0004722, GO:0005634, GO:0005737
LOC101069124	GO:0005506, GO:0008395, GO:0016712, GO:0020037
LOC101069125	GO:0016020, GO:0140625
LOC101069129	GO:0016567, GO:0061630
LOC101069130	GO:0005737, GO:0006470, GO:0006470, GO:0008138, GO:0008138, GO:0033549, GO:0043409
LOC101069134	GO:0005313, GO:0005886, GO:0015175, GO:0015501, GO:0015813
LOC101069139	GO:0005096
LOC101069140	GO:0005540, GO:0007155
LOC101069145	GO:0005515, GO:0005886, GO:0007411, GO:0030424, GO:0098609
LOC101069147	GO:0000398, GO:0000398, GO:0003723, GO:0003723, GO:0005634, GO:0005681, GO:0005681, GO:0008270
LOC101069150	GO:0005783, GO:0007219, GO:0007220, GO:0016020, GO:0016020, GO:0016485, GO:0016485, GO:0030674, GO:0043085, GO:0043085, GO:0070765
LOC101069151	GO:0004252, GO:0006508
LOC101069153	GO:0002088, GO:0005212, GO:0007601
LOC101069154	GO:0004674, GO:0005524, GO:0006468, GO:0007165
LOC101069155	GO:0000785, GO:0003682, GO:0005634, GO:0007062, GO:0008278
LOC101069156	GO:0006814, GO:0008523, GO:0015878, GO:0015887, GO:0016020
LOC101069157	GO:0005634, GO:0005829, GO:0005839, GO:0006511, GO:0019773, GO:0019773
LOC101069160	GO:0003924, GO:0005525
LOC101069167	GO:0005783
LOC101069168	GO:0016020, GO:0051051
LOC101069170	GO:0000209, GO:0005634, GO:0006511, GO:0061631
LOC101069173	GO:0004757, GO:0004757, GO:0006729, GO:0006729
LOC101069175	GO:0005515
LOC101069181	GO:0005576, GO:0005615
LOC101069186	GO:0005198, GO:0005515, GO:0006511, GO:0008541
LOC101069188	GO:0003924, GO:0005525
LOC101069190	GO:0016491
LOC101069196	GO:0000226, GO:0000278, GO:0003924, GO:0005200, GO:0005200, GO:0005525, GO:0005525, GO:0005737, GO:0005874, GO:0005874
LOC101069201	GO:0000226, GO:0000278, GO:0003924, GO:0005200, GO:0005200, GO:0005525, GO:0005525, GO:0005737, GO:0005874, GO:0005874
LOC101069203	GO:0005737, GO:0005829, GO:0005986, GO:0006000, GO:0006002, GO:0006094, GO:0030388, GO:0042132, GO:0042132
LOC101069204	GO:0000413, GO:0003755, GO:0006457, GO:0043231
LOC101069209	GO:0000978, GO:0000981, GO:0005667, GO:0006357, GO:0035329, GO:0035329, GO:0048568
LOC101069210	GO:0005886
LOC101069212	GO:0004252, GO:0004252, GO:0005615, GO:0006508, GO:0006508
LOC101069213	GO:0005886, GO:0006865, GO:0015171, GO:0055085
LOC101069214	GO:0003713, GO:0005912, GO:0007155, GO:0007155, GO:0016342, GO:0019903, GO:0045294, GO:0045296, GO:0045296, GO:0045944
LOC101069215	GO:0000978, GO:0000981, GO:0000981, GO:0005634, GO:0006357, GO:0048856
LOC101069221	GO:0042407, GO:0042407, GO:0061617, GO:0061617
LOC101069223	GO:0001664, GO:0005085, GO:0005085, GO:0005737, GO:0005737, GO:0007186
LOC101069228	GO:0005886, GO:0034632, GO:0038023, GO:0071939
LOC101069230	GO:0001516, GO:0004497, GO:0005506, GO:0008116, GO:0016705, GO:0020037
LOC101069232	GO:0003677, GO:0003917, GO:0003917, GO:0005694, GO:0005730, GO:0006260, GO:0006265, GO:0006265, GO:0007059
LOC101069233	GO:0000902, GO:0005509, GO:0005509, GO:0005886, GO:0005912, GO:0007043, GO:0007156, GO:0007275, GO:0016339, GO:0016342, GO:0034332, GO:0045296
LOC101069238	GO:0005515
LOC101069239	GO:0000290, GO:0000339, GO:0000932, GO:1990726
LOC101069240	GO:0005783, GO:0036151, GO:0047184
LOC101069241	GO:0005515
LOC101069242	GO:0005886, GO:0015467, GO:0034765, GO:1990573
LOC101069244	GO:0003924, GO:0005525
LOC101069246	GO:0005515
LOC101069248	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101069249	GO:0016791, GO:0016791
LOC101069251	GO:0000976, GO:0005634, GO:0006357
LOC101069254	GO:0004756, GO:0005524, GO:0005524, GO:0005737, GO:0016260
LOC101069258	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101069259	GO:0005509, GO:0005544, GO:0005635, GO:0005654, GO:0005829, GO:0046475, GO:0047498
LOC101069264	GO:0001653, GO:0004383, GO:0004672, GO:0005524, GO:0006182, GO:0006468, GO:0007168, GO:0035556
LOC101069273	GO:0016020, GO:0016020, GO:0035725
LOC101069275	GO:0005829, GO:0008360, GO:0016477, GO:0030866, GO:0031267, GO:0051015
LOC101069276	GO:0005741, GO:0005741, GO:0008308, GO:0008308, GO:0098656, GO:0098656
LOC101069277	GO:0003924, GO:0005525, GO:0005794, GO:0005802, GO:0006895, GO:0032456, GO:0042742, GO:0045335, GO:0055037, GO:0090382
LOC101069283	GO:0002088, GO:0005212, GO:0007601
LOC101069286	GO:0001733, GO:0001733, GO:0009247, GO:0009247, GO:0016020, GO:0016020
LOC101069287	GO:0005254, GO:0005886, GO:1902476
LOC101069290	GO:0000977, GO:0000981, GO:0007423, GO:0030182, GO:0045944, GO:0046983, GO:0050767, GO:0090575
LOC101069291	GO:0005215, GO:0006810
LOC101069295	GO:0003712, GO:0005634, GO:0006357, GO:0043066, GO:0043123, GO:0045766
LOC101069296	GO:0003677, GO:0005886, GO:0006281
LOC101069300	GO:0032039, GO:0034472
LOC101069301	GO:0003924, GO:0003924, GO:0005525, GO:0005525, GO:0005737, GO:0015630, GO:0060271
LOC101069302	GO:0004890, GO:0004890, GO:0005237, GO:0007165, GO:0007214, GO:0008503, GO:0022851, GO:0032590, GO:0034220, GO:0034220, GO:0043005, GO:0045202, GO:0050877, GO:0051932, GO:0060078, GO:0098794, GO:1902711, GO:1904315
LOC101069303	GO:0005789, GO:0035437, GO:0036064, GO:0045724
LOC101069307	GO:0000159, GO:0000159, GO:0005634, GO:0005829, GO:0006470, GO:0007165, GO:0007165, GO:0072542
LOC101069308	GO:0005789, GO:0006670, GO:0042392, GO:0046839
LOC101069310	GO:0005216, GO:0006811, GO:0016020, GO:0055085
LOC101069311	GO:0003774, GO:0005515, GO:0005524, GO:0005856, GO:0016459
LOC101069312	GO:0000981, GO:0003677, GO:0006355
LOC101069313	GO:0016020
LOC101069314	GO:0005886, GO:0007193, GO:0008528, GO:0036505, GO:0043235, GO:0043410
LOC101069325	GO:0005313, GO:0005509, GO:0015183, GO:0015810, GO:0015813, GO:0043490
LOC101069326	GO:0004176, GO:0004176, GO:0004222, GO:0005524, GO:0005743, GO:0006515, GO:0007005, GO:0016887
LOC101069329	GO:0043981, GO:0043982, GO:0043984, GO:0044545, GO:0045944
LOC101069334	GO:0000146, GO:0005524, GO:0005737, GO:0005886, GO:0005902, GO:0007015, GO:0015629, GO:0016459, GO:0030050, GO:0031982, GO:0051015
LOC101069337	GO:0003677, GO:0003677, GO:0005666, GO:0005666, GO:0006383, GO:0006383
LOC101069338	GO:0004144, GO:0005789, GO:0019432
LOC101069340	GO:0004866, GO:0005576, GO:0005615
LOC101069343	GO:0003356, GO:0005930, GO:0007288, GO:0036064, GO:1901317
LOC101069346	GO:0005388, GO:0005388, GO:0005524, GO:0006874, GO:0016020, GO:0016887, GO:0070588
LOC101069347	GO:0004674, GO:0004674, GO:0005524, GO:0018105, GO:0018107
LOC101069348	GO:0005886, GO:0007157, GO:0032991, GO:0045197
LOC101069353	GO:0004252, GO:0004252, GO:0006508
LOC101069354	GO:0016020, GO:0016020, GO:0022841, GO:0030322, GO:0071805, GO:0071805
LOC101069359	GO:0005737, GO:0006470, GO:0006470, GO:0008138, GO:0008138, GO:0033549, GO:0043409
LOC101069360	GO:0003924, GO:0005525, GO:0005525, GO:0005737, GO:0006886, GO:0016192
LOC101069362	GO:0014069, GO:0030160, GO:0035255, GO:0043197, GO:0045211
LOC101069363	GO:0005163, GO:0007169, GO:0007613, GO:0008083, GO:0021675, GO:0033138, GO:0038180, GO:0043524, GO:0045664, GO:0048812
LOC101069364	GO:0007268, GO:0007268, GO:0007610, GO:0030354, GO:0030354, GO:0031777
LOC101069368	GO:0005158, GO:0005829, GO:0005886, GO:0008286, GO:0043548
LOC101069369	GO:0000828, GO:0000829, GO:0005829, GO:0006020, GO:0032958, GO:0033857
LOC101069370	GO:0005739, GO:0007007, GO:0061617, GO:0061617
LOC101069371	GO:0004888, GO:0005540, GO:0005540, GO:0005886, GO:0007155
LOC101069376	GO:0000209, GO:0005634, GO:0061631
LOC101069380	GO:0005313, GO:0005886, GO:0015175, GO:0015501, GO:0015813
LOC101069382	GO:0002088, GO:0005212, GO:0007601
LOC101069386	GO:0005515, GO:0005615
LOC101069388	GO:0000978, GO:0000981, GO:0006357, GO:0046983
LOC101069389	GO:0000287, GO:0000287, GO:0002189, GO:0004749, GO:0004749, GO:0005737, GO:0006015, GO:0006164
LOC101069392	GO:0000981, GO:0005634, GO:0006357, GO:0030154, GO:0043565
LOC101069393	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0009952, GO:0046983, GO:0050767
LOC101069396	GO:0005515
LOC101069397	GO:0005856, GO:0005912, GO:0005923, GO:0090162
LOC101069401	GO:0003729
LOC101069404	GO:0005737, GO:0008525, GO:0008526, GO:0015914, GO:0015914, GO:0031210, GO:0035091, GO:0046872
LOC101069407	GO:0003755
LOC101069410	GO:0003677, GO:0003723, GO:0003723, GO:0004525, GO:0004525, GO:0004530, GO:0005515, GO:0005524, GO:0005634, GO:0005737, GO:0006309, GO:0016442, GO:0030422, GO:0030422, GO:0031054, GO:0031054
LOC101069412	GO:0005509, GO:0005509, GO:0014809, GO:0033018
LOC101069418	GO:0005524, GO:0005795, GO:0006891, GO:0016887, GO:0016887, GO:0035494, GO:0043001
LOC101069419	GO:0005783, GO:0005789, GO:0009922, GO:0009922, GO:0019367, GO:0019367, GO:0030148, GO:0034625, GO:0034626, GO:0042761, GO:0042761
LOC101069420	GO:0005515
LOC101069428	GO:0005515
LOC101069434	GO:0004935, GO:0016020, GO:0071880
LOC101069436	GO:0001836, GO:0005741, GO:0008053, GO:0008630, GO:0015267, GO:0042803, GO:0043065, GO:0046982, GO:0097192
LOC101069438	GO:0004896, GO:0005515, GO:0009897, GO:0019221
LOC101069439	GO:0005777, GO:0035336, GO:0080019
LOC101069440	GO:0016491, GO:0016491
LOC101069441	GO:0004867, GO:0004867, GO:0005615
LOC101069442	GO:0004252, GO:0004252, GO:0005615, GO:0006508, GO:0006508
LOC101069443	GO:0004672, GO:0005524, GO:0006468
LOC101069444	GO:0016020, GO:0052689
LOC101069445	GO:0005737, GO:0007165
LOC101069446	GO:0005504, GO:0005634, GO:0005829, GO:0015908
LOC101069449	GO:0005886, GO:0005923, GO:0005923, GO:0045216, GO:0050839, GO:0090557, GO:0098609, GO:0150105, GO:1905605
LOC101069450	GO:0005515, GO:0005737, GO:0009966, GO:0016020
LOC101069451	GO:0005886, GO:0015467, GO:0034765, GO:1990573
LOC101069457	GO:0005319, GO:0005524, GO:0006869, GO:0016020, GO:0016020, GO:0016887, GO:0043231, GO:0055085, GO:0140359, GO:0140359
LOC101069458	GO:0003779, GO:0007015
LOC101069459	GO:0005515, GO:0005737, GO:0007165, GO:0030336
LOC101069461	GO:0000981, GO:0003677, GO:0005634, GO:0006357
LOC101069462	GO:0004298, GO:0005839, GO:0051603
LOC101069468	GO:0005515
LOC101069469	GO:0005739, GO:0005739, GO:0005758, GO:0006694, GO:0006694, GO:0015485, GO:0015485, GO:0032367, GO:0050810, GO:0120020, GO:0120020
LOC101069475	GO:0000786, GO:0000786, GO:0003677, GO:0003677, GO:0030527, GO:0030527, GO:0046982
LOC101069479	GO:0000902, GO:0005509, GO:0005509, GO:0005886, GO:0005912, GO:0007043, GO:0007156, GO:0007275, GO:0016339, GO:0016342, GO:0034332, GO:0035249, GO:0043083, GO:0043679, GO:0045296
LOC101069483	GO:0001786, GO:0005509, GO:0005544, GO:0014059, GO:0017156, GO:0017158, GO:0019905, GO:0030276, GO:0071277
LOC101069484	GO:0008203, GO:0009507, GO:0010277, GO:0015995, GO:0051537
LOC101069487	GO:0005739, GO:0016020, GO:0043065
LOC101069496	GO:0005158, GO:0005829, GO:0005886, GO:0008286, GO:0043548
LOC101069498	GO:0009055, GO:0035556, GO:0045454
LOC101069501	GO:0003729, GO:0005634, GO:0006357
LOC101069504	GO:0000122, GO:0005634, GO:0005667, GO:0007399, GO:0030274, GO:0045944
LOC101069505	GO:0000028, GO:0002181, GO:0003735, GO:0003735, GO:0005055, GO:0005840, GO:0022627, GO:0030686
LOC101069507	GO:0005313, GO:0005326, GO:0006820, GO:0030672, GO:0035249, GO:0050803, GO:0055085, GO:0060076, GO:0098700
LOC101069509	GO:0006843
LOC101069511	GO:0005501, GO:0005501, GO:0034632, GO:0034632
LOC101069513	GO:0050773
LOC101069515	GO:0000226, GO:0000278, GO:0003924, GO:0005200, GO:0005200, GO:0005525, GO:0005525, GO:0005737, GO:0005874, GO:0005874
LOC101069516	GO:0002088, GO:0005212, GO:0007601
LOC101069517	GO:0005912, GO:0007015, GO:0016324, GO:0030864, GO:0043296, GO:0051015, GO:0051015
LOC101069518	GO:0006629, GO:0008081
LOC101069520	GO:0000226, GO:0004674, GO:0005524, GO:0005737, GO:0006468, GO:0035556, GO:0050321
LOC101069521	GO:0005615, GO:0062023
LOC101069523	GO:0003723, GO:0003735, GO:0003735, GO:0005840, GO:0005840, GO:0006412, GO:0006412, GO:0022627
LOC101069528	GO:0000002, GO:0005739, GO:0015218, GO:1990519
LOC101069529	GO:0005765
LOC101069530	GO:0005515
LOC101069539	GO:0007399, GO:0071565
LOC101069540	GO:0004252, GO:0004252, GO:0005576, GO:0005576, GO:0006508, GO:0006956, GO:0006956
LOC101069541	GO:0005249, GO:0005249, GO:0016020, GO:0042391, GO:0071805
LOC101069542	GO:0000166, GO:0000166, GO:0000287, GO:0000287, GO:0005737, GO:0005737, GO:0005829, GO:0008253, GO:0008253, GO:0009117, GO:0009117, GO:0046085
LOC101069544	GO:0005515
LOC101069545	GO:0005198, GO:0005198
LOC101069547	GO:0001642, GO:0007216, GO:0016020, GO:0051966
LOC101069556	GO:0005506, GO:0006699, GO:0008395, GO:0016705, GO:0020037, GO:0042632
LOC101069559	GO:0005622, GO:0017124, GO:0030027
LOC101069561	GO:0140575
LOC101069563	GO:0005484, GO:0005886, GO:0006906, GO:0016192, GO:0019905, GO:0031201, GO:0035493
LOC101069567	GO:0005634
LOC101069572	GO:0000340, GO:0003743, GO:0003743, GO:0005737, GO:0006413, GO:0006413, GO:0016281
LOC101069574	GO:0000027, GO:0003735, GO:0003735, GO:0005840, GO:0005840, GO:0006412, GO:0006412, GO:0022625
LOC101069578	GO:0005509, GO:0005886, GO:0007156
LOC101069580	GO:0005737, GO:0008146, GO:0008146, GO:0051923
LOC101069582	GO:0001968, GO:0005178, GO:0005925, GO:0007160, GO:0007229, GO:0008305, GO:0009986, GO:0016477, GO:0033627, GO:0070051
LOC101069583	GO:0005886, GO:0017147, GO:0035567, GO:0042813, GO:0060070
LOC101069587	GO:0005515, GO:0019005, GO:0035556, GO:0043161
LOC101069588	GO:0004802, GO:0030976
LOC101069589	GO:0000902, GO:0005509, GO:0005509, GO:0005886, GO:0005912, GO:0007043, GO:0007156, GO:0007156, GO:0007275, GO:0016339, GO:0016342, GO:0034332, GO:0045296
LOC101069590	GO:0001891, GO:0002102, GO:0005515, GO:0005543, GO:0005737, GO:0005886, GO:0006911, GO:0071800, GO:0097320
LOC101069591	GO:0004435, GO:0004435, GO:0005509, GO:0005516, GO:0005737, GO:0007613, GO:0016042, GO:0016607, GO:0048015
LOC101069593	GO:0005737, GO:0006470, GO:0006470, GO:0008138, GO:0008138, GO:0033549, GO:0043409
LOC101069596	GO:0005634, GO:0005634, GO:0006335, GO:0042393
LOC101069597	GO:0005515, GO:0005634, GO:0034772, GO:0034773, GO:0042799, GO:0042799
LOC101069598	GO:0005509, GO:0005509, GO:0005793, GO:0070062
LOC101069599	GO:0003677, GO:0008270
LOC101069600	GO:0005737, GO:0006915
LOC101069602	GO:0005085, GO:0007264, GO:0043547
LOC101069604	GO:0016567, GO:0061630
LOC101069605	GO:0000226, GO:0003779, GO:0005829, GO:0005874, GO:0005875, GO:0007409, GO:0008017, GO:0016358, GO:0030425, GO:0031114, GO:0043025, GO:0045202
LOC101069606	GO:0005085, GO:0035025, GO:0035556
LOC101069608	GO:0005125, GO:0005576, GO:0005615, GO:0008083, GO:0030509, GO:0060395
LOC101069609	GO:0005615, GO:0009986
LOC101069611	GO:0000978, GO:0000981, GO:0000981, GO:0006357
LOC101069612	GO:0004559, GO:0005794
LOC101069613	GO:0005515, GO:0005737
LOC101069614	GO:0004672, GO:0005524, GO:0005737, GO:0006468, GO:0006888, GO:0012505, GO:0035556
LOC101069617	GO:0003712, GO:0003712, GO:0008134, GO:0016592, GO:0016592, GO:0045944
LOC101069619	GO:0005930, GO:0036064, GO:0060271
LOC101069620	GO:0015193, GO:0016020, GO:0016020, GO:0035725
LOC101069629	GO:0004706, GO:0005524, GO:0007254, GO:0046777
LOC101069631	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0030318, GO:0046983
LOC101069633	GO:0000976, GO:0005634, GO:0006357
LOC101069638	GO:0005201
LOC101069639	GO:0004715, GO:0005102, GO:0005524, GO:0006468, GO:0007169, GO:0030154, GO:0031234, GO:0045087
LOC101069640	GO:0000209, GO:0043161, GO:0061631
LOC101069641	GO:0004024, GO:0005829, GO:0006069, GO:0008270, GO:0008270, GO:0046294, GO:0051903, GO:0051903
LOC101069643	GO:0000226, GO:0005515, GO:0005912, GO:0005938, GO:0007155, GO:0008104, GO:0016324, GO:0030010, GO:0035091, GO:0043296, GO:0045197, GO:0051660
LOC101069645	GO:0005634, GO:0005737, GO:0008385, GO:0043123, GO:0070530
LOC101069648	GO:0004866, GO:0005576, GO:0005615
LOC101069649	GO:0005109, GO:0005125, GO:0005576, GO:0005576, GO:0005615, GO:0007275, GO:0007275, GO:0030182, GO:0045165, GO:0060070
LOC101069650	GO:0005085, GO:0005515, GO:0005543, GO:0032012
LOC101069651	GO:0003878, GO:0003878, GO:0005829, GO:0006085, GO:0006085, GO:0006099, GO:0006099, GO:0006101, GO:0006633
LOC101069656	GO:0005886, GO:0007411, GO:0030316, GO:0046875, GO:0046875, GO:0048013, GO:0048013
LOC101069658	GO:0005515
LOC101069659	GO:0004758, GO:0017059, GO:0030170, GO:0046512, GO:0046513
LOC101069662	GO:0004930, GO:0007186, GO:0007601, GO:0016020
LOC101069666	GO:0005922, GO:0005922, GO:0007154, GO:0007154
LOC101069668	GO:0005737, GO:0007019, GO:0015631, GO:0031110, GO:0031110, GO:0031175, GO:0043005
LOC101069670	GO:0005739, GO:0016491, GO:0016491, GO:0071949
LOC101069671	GO:0004861, GO:0005634, GO:0051726
LOC101069673	GO:0005515, GO:0005794, GO:0007030
LOC101069674	GO:0004630, GO:0006654, GO:0032534, GO:0035091, GO:0035556, GO:0048870
LOC101069675	GO:0004748, GO:0004748, GO:0005524, GO:0005524, GO:0005971, GO:0006260, GO:0009263
LOC101069682	GO:0005515
LOC101069687	GO:0001992, GO:0004990, GO:0004990, GO:0005000, GO:0005000, GO:0007186, GO:0007186, GO:0007565, GO:0016020, GO:0042277, GO:0045907, GO:0060137
LOC101069689	GO:0005741, GO:0008630, GO:0042803, GO:0046982, GO:0097192, GO:2001243
LOC101069690	GO:0004252, GO:0004252, GO:0005615, GO:0006508, GO:0006508
LOC101069691	GO:0005319, GO:0005524, GO:0006869, GO:0016020, GO:0016020, GO:0016887, GO:0043231, GO:0055085, GO:0140359, GO:0140359
LOC101069694	GO:0005891, GO:0005891, GO:0007268, GO:0008331, GO:0016020, GO:0043025, GO:0098703
LOC101069696	GO:0005254, GO:0005886, GO:0046983, GO:1902476
LOC101069702	GO:0005254, GO:0005886, GO:1902476
LOC101069703	GO:0000289, GO:0000932, GO:0006355, GO:0030015, GO:2000036
LOC101069707	GO:0000978, GO:0000981, GO:0000981, GO:0001654, GO:0005634, GO:0006357, GO:0007420, GO:0009887, GO:0048568, GO:0048666
LOC101069709	GO:0016491, GO:0016491
LOC101069712	GO:0005741, GO:0008630, GO:0042803, GO:0046982, GO:0097192, GO:2001243
LOC101069713	GO:0005249, GO:0008076, GO:0044325, GO:0099104
LOC101069714	GO:0005509, GO:0005509, GO:0005783, GO:0005783, GO:0005789, GO:0006457, GO:0006457, GO:0030433, GO:0051082, GO:0051082
LOC101069718	GO:0016020, GO:0022857, GO:0055085
LOC101069727	GO:0000981, GO:0003677, GO:0006355, GO:0007417, GO:0030182
LOC101069728	GO:0005005, GO:0005515, GO:0005524, GO:0005886, GO:0006468, GO:0007169, GO:0007411, GO:0043005
LOC101069732	GO:0005741, GO:0005741, GO:0008308, GO:0008308, GO:0098656, GO:0098656
LOC101069735	GO:0005507, GO:0005507, GO:0005886, GO:0008131, GO:0008131, GO:0009308, GO:0009308, GO:0048038, GO:0048038
LOC101069736	GO:0003924, GO:0003924, GO:0005525, GO:0005525, GO:0005886, GO:0007265, GO:0019003
LOC101069738	GO:0004430, GO:0005737, GO:0005886, GO:0046854, GO:0048015
LOC101069739	GO:0000978, GO:0000981, GO:0001708, GO:0003218, GO:0005634, GO:0006357, GO:0007389, GO:0045893
LOC101069741	GO:0005515, GO:0034657, GO:0043161
LOC101069742	GO:0016020
LOC101069745	GO:0002088, GO:0005212, GO:0007601
LOC101069747	GO:0005515
LOC101069749	GO:0035556
LOC101069750	GO:0005634
LOC101069752	GO:0005515, GO:0005737, GO:0045087
LOC101069753	GO:0016407, GO:0016407
LOC101069758	GO:0005829, GO:0019239, GO:1901565
LOC101069760	GO:0003100, GO:0005179, GO:0005576, GO:0005615, GO:0006874, GO:0014826, GO:0019229, GO:0031707, GO:0031708, GO:0060585
LOC101069761	GO:0005262, GO:0006874, GO:0008273, GO:0016020, GO:0060291, GO:0060292, GO:0070588
LOC101069763	GO:0004930, GO:0007186, GO:0016020
